Date,AZN,^GSPC
2025-11-17,0.0033670129803384796,-0.00916226617680782
2025-11-18,0.00167794335313598,-0.008256436690967983
2025-11-19,-0.006253575765422514,0.0037538357962292324
2025-11-20,-0.003483530048727701,-0.015567283563270418
2025-11-21,0.026161518844160625,0.009823035415319481
2025-11-24,0.005714183089870817,0.015467217001293498
2025-11-25,0.0187937270572458,0.009061696817220577
2025-11-26,0.0008580363980066341,0.006906711511012631
2025-11-28,-0.006429425590288473,0.005354773163420257
2025-12-01,-0.02372741705435122,-0.005323329342915684
2025-12-02,-0.0038665598271400148,0.002457235261999813
2025-12-03,0.007541281095313268,0.0029797912994984355
2025-12-04,-0.00902585891183283,0.0010803218396737702
2025-12-05,0.0016662017159847498,0.001936641757662061
2025-12-08,0.012197775077818163,-0.003477255626794018
2025-12-09,-0.015994769951510057,-0.0008763589340257116
2025-12-10,0.018815479696589588,0.00674955693920154
2025-12-11,-0.013331879887898301,0.002079350841514227
2025-12-12,-0.005094692063598361,-0.010663649289958
2025-12-15,0.019258516148382476,-0.0015965630269072495
2025-12-16,-0.0022935677468856053,-0.0023839179519623555
2025-12-17,-0.0163108714614012,-0.011592143912241393
2025-12-18,0.008346340264052898,0.007934262269941872
2025-12-19,0.008277255473419176,0.008818059450332205
2025-12-22,0.0020797074655649617,0.006436496360377575
2025-12-23,0.006444516355189611,0.004550388765703239
2025-12-24,0.0033644381903601417,0.0032214822012188726
2025-12-26,0.004867509743524678,-0.00030436354912266594
2025-12-29,-0.004090464539155958,-0.00349205148036813
2025-12-30,-0.00010798506206644021,-0.0013756671519022934
2025-12-31,-0.006269643154157678,-0.007357666300846111
2026-01-02,-0.003916017323422838,0.0018947067188299638
2026-01-05,-0.003822223262389901,0.006354126864826393
2026-01-06,0.04099974435953624,0.006196712678341321
2026-01-07,0.0021062371571896055,-0.003439923431013958
2026-01-08,-0.012084943107735224,7.65482590914246e-05
2026-01-09,0.006807739896775189,0.006475487031883276
2026-01-12,-0.01077654330771316,0.001577633215136931
2026-01-13,0.009398756707031497,-0.0019391230550597216
2026-01-14,0.019362953874544342,-0.005333360445499591
2026-01-15,-0.02439276544509328,0.0025799262171273263
2026-01-16,0.0042557840376602485,-0.0006423023039563436
2026-01-20,-0.04714479531430138,-0.02062675805627745
2026-01-21,0.006671132830901261,0.011587741323274559
2026-01-22,0.01270151869556746,0.005487502192628835
2026-01-23,0.013741894753090955,0.0003268698377891788
2026-01-26,0.013770917688242124,0.005006083031276365
2026-01-27,0.01453890262520141,0.004081896177137168
2026-01-28,-0.024895419369597938,-8.172305219089626e-05
2026-01-29,-0.0067582586973176095,-0.001292631274007694
2026-01-30,0.001944093369767419,-0.004301899620894223
2026-02-02,0.015468390214798067,0.00539126612916796
2026-02-03,-0.02170792418281875,-0.008403983020698336
2026-02-04,0.016981233399152584,-0.005072391906223106
2026-02-05,-0.0015470507745863893,-0.012251015567674717
2026-02-06,0.03136352975901224,0.0196957966973359
2026-02-09,-0.026006298777385473,0.004691086716887227
2026-02-10,0.02866865437228272,-0.003303712975458173
2026-02-11,0.05873840710312472,-4.895607156218951e-05
2026-02-12,-0.0011720771260783636,-0.01566101212770199
2026-02-13,0.005036136095160737,0.0004990891480125548
2026-02-17,0.019119430150237093,0.0010313220779065713
2026-02-18,-0.00386668446821381,0.005566070147410729
2026-02-19,0.010183165761534108,-0.0028221256867719813
2026-02-20,-0.021186838617566206,0.006939724763506794
2026-02-23,0.0036239250941401124,-0.010385652247284827
2026-02-24,0.008148717424860896,0.0076516140863223114
2026-02-25,-0.00396886560087284,0.008136355657339944
2026-02-26,-0.008795362348241631,-0.005365580569328343
2026-02-27,0.021913919572161378,-0.00433935281103115
2026-03-02,-0.022643325928544344,0.0003983547353176853
2026-03-03,-0.009669667020156036,-0.009444031095625416
2026-03-04,-0.0011399471342237177,0.007756049264286302
2026-03-05,-0.019897754831167513,-0.005646704863891072
2026-03-06,-0.01670718398327775,-0.013276795812569242
2026-03-09,0.003758602218880247,0.008304161513105202
2026-03-10,0.00020522465015737623,-0.0021351198877325173
2026-03-11,-0.008615866902107472,-0.0008376012017449197
2026-03-12,-0.004190148304917485,-0.015227676506708532
2026-03-13,-0.013506525213068166,-0.006059115470564369
2026-03-16,0.011111114682298195,0.010130883162251969
2026-03-17,-0.003749811162446992,0.0024942548757938
2026-03-18,-0.015003372983000474,-0.013607567880073446
2026-03-19,0.0027066899044265735,-0.002748797741878972
2026-03-20,-0.028211436928451628,-0.015138182356779217
2026-03-23,0.0025599194176395557,0.011453200463990454
2026-03-24,0.009289897251246293,-0.0037425745042546366
2026-03-25,0.007320489930496832,0.005419124381509377
2026-03-26,-0.01998506735792449,-0.017406172392416708
2026-03-27,0.027371888983237058,-0.01672184352107431
2026-03-30,0.02897785143258269,-0.003945748828622642
2026-03-31,0.017227131492540515,0.02913114047102594
2026-04-01,0.017797355669357362,0.007168516684867399
2026-04-02,0.013749862125097101,0.0011208758485563575
2026-04-06,-0.0032434205331600685,0.0044267825126402816
2026-04-07,-0.009959100006040944,0.0007592481161695641
2026-04-08,0.017230251262054797,0.025081414644149813
2026-04-09,0.0035247525610406782,0.006170023529293189
2026-04-10,-0.004683187902539965,-0.0011385210916523558
2026-04-13,-0.008773186770780095,0.010173274948748201
2026-04-14,0.010581484036405353,0.011782866364792755
2026-04-15,-0.01551031457682428,0.007975783355387733
2026-04-16,-0.0036777767927635985,0.0026099558353673835
2026-04-17,0.02159925078409941,0.012040463669150903
2026-04-20,-0.020068362056190336,-0.002374372617670484
2026-04-21,-0.02446561165169603,-0.006348217959672997
2026-04-22,-0.004954547077082205,0.010460084168953943
2026-04-23,-0.01288432081665114,-0.004132868267081369
2026-04-24,-0.013260546080550384,0.007973689797975636
2026-04-27,-0.011805035537096553,0.0012323767534654362
2026-04-28,-0.004426440485146621,-0.004894172187521972
2026-04-29,-0.007927982566988123,-0.0003991720531409948
2026-04-30,0.011717052941160544,0.010238239941821936
2026-05-01,-0.014036343558522013,0.002928328889657106
2026-05-04,-0.006928649676500309,-0.004062189384334225
2026-05-05,-0.012100736615395125,0.008120017337603702
2026-05-06,0.020304527500800917,0.014588330317794274
2026-05-07,-0.01297855245646129,-0.003803095327784889
2026-05-08,0.0018080310285444323,0.008425703533400997
2026-05-11,-0.005414303856263514,0.0018799566475542484
2026-05-12,0.014736570256168369,-0.0016026088601545085
2026-05-13,0.01723208003828014,0.005849246488426552
2026-05-14,-0.014702719416622045,0.007655604577358366
2026-05-15,-0.01827424718923898,-0.012363320128051747
2026-05-18,0.012886861517204862,-0.0007356678561787344
2026-05-19,0.003914752217655693,-0.006678320788135905
2026-05-20,0.015273003322902046,0.010792026370445518
2026-05-21,0.012215903147961393,0.0017153304306989359
2026-05-22,-0.014334657289608033,0.0037269732409066503
2026-05-26,0.0008554973167602675,0.006108260424063872
2026-05-27,-0.008226980740619005,0.00016487914469087706
2026-05-28,-0.0017236308965790093,0.005753716619668614
2026-05-29,0.0018345455918171716,0.002172260678511728
2026-06-01,-0.032099916593175126,0.0026252961308912415
2026-06-02,-0.012575870464594519,0.0012920889411551784
2026-06-03,-0.006593396388091088,-0.007372041104846239
2026-06-04,0.031313843378068196,0.004054961568363158
2026-06-05,0.022827248772393505,-0.026445361894386843
2026-06-08,-0.02366224236996939,0.0029781310549599205
2026-06-09,0.010355216702956804,-0.0025763939780845124
2026-06-10,-0.024368893531031888,-0.016199450298948426
2026-06-11,0.018551586616432747,0.017518885564244746
2026-06-12,-0.019365804273298037,0.0050255138730570525
2026-06-15,-0.008279696377840873,0.016528391294663436
2026-06-16,0.008123215471879774,-0.005684179609759754
2026-06-17,-0.004588480182487253,-0.012148282108228825
2026-06-18,-0.016639534116719035,0.010846212235623431
2026-06-22,0.008574858873859004,-0.003705051979052687
2026-06-23,0.026016050485897724,-0.014362785193208105
2026-06-24,0.011048502667084792,-0.0009829319733113406
2026-06-25,0.014533867015762869,-9.92061187945481e-05
2026-06-26,0.014702774095295412,-0.00047165741757115853
2026-06-29,0.013481201829856015,0.011750057250389023
2026-06-30,-0.006965183829854671,0.007920198981480553
2026-07-01,-0.030376514371684205,-0.0021508346187620875
2026-07-02,0.061405380445197055,1.3702513856905796e-06
2026-07-06,-0.025570025059913126,0.00724150765029874
2026-07-07,0.015565794058027382,-0.0044551096782159405
2026-07-08,-0.019883991481878804,-0.002817238676629863
2026-07-09,-0.05700545940257584,0.008142795337428232
2026-07-10,-0.038545602952967606,0.004208843399813977
2026-07-13,-0.012470132172002102,-0.007927023147980106
2026-07-14,-0.029326731485831647,0.0037589783811964317
2026-07-15,0.023525806183510634,0.003819144358387927
2026-07-16,0.005464145605664328,-0.005101405539945647
2026-07-17,-0.002303735631847159,-0.010098540030789804
2026-07-20,-0.025932443944952754,-0.0019322546744660052
2026-07-21,0.029297300876842458,0.008856366018608064
2026-07-22,0.0023030553801965947,-0.0013636917526039793
2026-07-23,-0.008601847003058882,-0.012089697334330851
2026-07-24,0.00588334349104791,0.0004967638835191579
2026-07-27,0.002245095682058329,0.0001619264104413265
2026-07-28,0.016741313063597607,0.002104307328987254
2026-07-29,0.004754216978959613,-0.015161289750108109
2026-07-30,-0.011309905824305244,0.016604359135647728
